 NCHAN =    4 NCONHP =    120 MNP1 =    120      4     35      0
 NCHAN =    9 NCONHP =    270 MNP1 =    270      4     35      1
 NCHAN =   10 NCONHP =    300 MNP1 =    300      2     36      0
 NCHAN =    4 NCONHP =    120 MNP1 =    120      2     36      1
 NCHAN =    9 NCONHP =    270 MNP1 =    270      4     36      0
 NCHAN =    4 NCONHP =    120 MNP1 =    120      4     36      1
 NCHAN =    4 NCONHP =    120 MNP1 =    120      2     37      0
 NCHAN =   10 NCONHP =    300 MNP1 =    300      2     37      1
 NCHAN =    4 NCONHP =    120 MNP1 =    120      4     37      0
 NCHAN =    9 NCONHP =    270 MNP1 =    270      4     37      1
 NCHAN =   10 NCONHP =    300 MNP1 =    300      2     38      0
 NCHAN =    4 NCONHP =    120 MNP1 =    120      2     38      1
 NCHAN =    9 NCONHP =    270 MNP1 =    270      4     38      0
 NCHAN =    4 NCONHP =    120 MNP1 =    120      4     38      1
